M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
3.896626171,166.9476343,4.879108838,203.3149384,306.5364613,22.09982979,13.99449036,697.4128195,40.98058454,211.938324,11.55132468,107.8637716,86.91011664,201.2197911,184.8226007,62.54272502,370.8683735,342.4610891,361.4610847,152.6565369,405.4836562,408.5006502,154.6860932,254.0799194,1065.584929,241.4795846,29.47,13.64,28.53,8.47,5.164245111,164.93,6.13,20.74,115.51,47.32,62.77,370.08,248.42,33.04,343.86,121.57,29.01,14.76,552.6,2.632119553,1379.43,17.83,48.15,110154.81,45.19,28.82,79.7,43.28,84.34,7642.95,7656.21,231.73,3501.19,23.97,130.92,32.91,20.67,584.7426366,37.97,4.56,14.86,185.1,2078.84,0.883679912,889.91,15.55,1.818250579,10.69,1269.07,317.77,89.11,4.490669851,722.25,3.13,18.0,279.13,114.97,111.47,806.08,19.28,13.11,83.8,306.2,37862.32,17.51,284.89,256.59,95.29
5.284313554,185.8453125,4.312932386,756.4642579,158.3193026,21.25463666,5.118958177,433.6807621,58.5977249,72.97112358,13.25448517,165.0104347,63.99329115,168.1786994,241.8723067,45.69845631,522.3321369,282.065057,411.3107933,68.20429001,299.5222792,446.1889809,161.7095031,182.1692411,490.0344022,158.332622,90.04,20.17,3.018997292,10.48,47.19,205.27,2.037821626,18.5,93.16,74.36,38.97,389.35,729.06,35.05,282.19,86.82,43.16,10.05,263.83,14.58,2236.1,3.24,16.81,76430.02,42.43,37.93,70.86,55.69,169.45,875.95,1130.22,13.23,2470.6,30.7,1.252479334,32.18,19.58,564.9034484,51.09,3.95,7.05,151.67,2481.21,5.02,481.01,0.93220122,1.621544573,26.31,1546.38,433.45,111.08,3.905153645,1250.41,3.0,20.62,156.57,35.1,15.51,472.17,24.5,11.22,99.21,326.83,39769.02,18.35,7.199259096,95.29,3.650744786
4.762543098,77.44141704,3.286043723,76.29513294,421.626071,17.54761081,5.654896068,1141.923359,41.50455306,66.37470918,13.85781878,159.7442387,73.71604279,210.6884196,169.4137839,65.43797333,338.0756922,115.2029217,268.4667055,94.10577719,231.8364747,327.4780347,104.4723444,262.0942467,314.093861,220.264618,42.29,28.92,8.24,9.36,28.62,81.03,18.27,18.73,192.01,51.09,42.41,620.05,162.73,61.45,505.48,197.85,21.63,12.27,499.24,2.422312681,1886.63,16.14,64.72,6721273.55,42.24,31.39,99.9,94.22,327.33,9610.42,6277.16,5.06,3361.32,17.57,48.71,46.22,36.17,1071.443896,69.32,13.31,20.96,197.02,2742.88,13.44,597.12,9.77,0.978002901,15.33,1524.18,291.04,114.83,3.577172103,572.03,2.98,17.04,196.07,77.71,28.61,1308.45,26.0,14.41,105.2,408.54,30764.28,16.43,446.83,376.45,88.13
3.397058713,89.85842751,3.025158495,125.6109646,179.1372021,17.94831118,14.29000751,4204.167421,33.83587467,254.2402263,13.6881312,71.49771325,93.09547407,251.3582882,112.114475,66.78283404,271.8766765,284.612455,244.7065883,221.522691,226.816063,473.4227805,94.52895815,183.0031341,998.7122174,228.8689714,27.79,22.08,18.87,10.54,41.26,66.17,9.92,19.24,110.8,34.11,35.72,359.48,14.20101006,34.13,186.6,82.27,0.486012152,3.091848678,314.77,3.276885147,2806.92,6.1,83.52,132213.89,8.35,18.48,68.44,53.07,167.38,6067.32,8854.07,0.305533566,3281.4,46.38,2.131866124,71.43,14.79,438.0290787,51.56,12.28,162.19,135.99,1662.7,14.59,595.19,29.33,1.32613186,35.21,955.1,319.15,95.98,48.34,585.61,1.357649925,3.578025637,219.41,60.66,28.56,384.21,13.7,1.059051616,95.0,305.54,50279.29,9.91,118.26,197.07,25.84
2.636606028,140.3397548,2.936346502,123.4528767,445.833801,15.7170889,9.025795141,495.7420578,57.97659665,87.67391999,8.157573141,99.03645486,71.27646057,178.6079134,174.7006103,76.14771128,330.4144684,524.4815036,295.3414545,194.7979095,241.0608298,337.5011895,111.0387757,208.6187598,1430.715455,171.6944089,22.27,32.08,2.250835369,8.13,4.752641554,93.39,12.5,20.88,111.41,77.31,34.1,318.88,420.9,44.89,329.82,81.46,28.5,7.66,329.96,8.28,817.54,17.08,26.62,83066.32,42.47,6.760810014,73.55,54.5,56.08,9723.53,8286.22,249.02,4125.0,16.71,2.897552754,23.92,23.06,577.5897989,45.91,6.98,5.98,252.89,1947.61,17.79,821.45,21.61,2.370811761,7.57,1107.02,328.17,30.06,57.34,69.55939071,2.57,12.44,128.38,22.44,20.79,571.51,10.38,13.8,80.53,274.83,23074.54,12.32,160.78,192.91,13.12
3.613537945,136.0876171,3.730103685,169.4131057,287.9260673,35.44775037,15.05634861,1102.094056,53.97569792,60.13411797,18.73476543,118.875716,60.47114432,162.8624431,260.1432364,55.11248129,500.2500637,97.47706711,433.3706023,95.72815142,116.4017487,327.2813779,186.6136665,171.4965301,213.0691539,180.5093185,44.74,16.33,3.553995309,17.18,47.67,48.78,17.51,36.54,121.34,66.14,61.07,430.61,261.95,34.01,299.53,145.72,28.89,17.81,405.78,6.37,3105.6,31.85,67.51,116127.96,39.85,30.46,117.17,79.13,147.62,13025.76,13519.95,0.539812175,4067.16,40.78,1.50424402,71.45,18.4,871.2920261,68.86,2.14,20.43,284.59,1783.56,0.766949381,439.62,0.964877447,1.83248226,22.67,1811.92,419.69,35.04,55.7,69.54344498,3.92,20.15,442.89,55.99,46.52,636.44,27.26,24.08,73.86,410.49,33723.31,18.23,328.26,309.32,87.43
5.123341818,64.7106193,3.230536227,54.91277194,299.5697235,18.50885378,8.084147258,450.917712,37.82983341,32.32972948,9.967573961,169.6727499,70.08716424,161.3224569,196.368516,65.76413556,246.9954007,193.9906629,279.3263192,105.2041084,231.4600886,388.3718717,121.4063318,256.9509738,560.2921427,199.2772798,27.61,23.29,3.523746105,7.08,15.5,96.26,8.74,13.38,81.54,51.87,62.15,315.84,119.33,24.41,496.42,123.57,22.77,9.68,465.19,2.736074745,4003.68,17.43,4200.14,280616.24,57.29,26.07,78.37,73.55,442.87,3969.66,5401.68,1.449653383,2461.47,30.45,27.65,36.27,15.83,655.6844776,66.73,3.05,19.07,91.84,2398.42,0.083584747,866.87,9.6,2.371419252,2.118756937,1013.08,289.31,138.88,86.64,563.35,2.54,16.38,179.92,26.65,24.18,463.1,36.87,7.72,110.02,428.47,26867.09,2.533687043,181.28,388.07,41.64
4.534962367,100.11735,2.692113523,206.6513295,270.0190818,12.80708456,15.69747057,4608.312427,52.47319216,73.39993613,14.71254139,135.3936326,70.39211202,174.684252,100.5471651,95.78893282,195.5523834,442.3998002,179.6970982,164.2109087,343.6694751,546.7504044,68.27026325,415.217148,807.9732141,176.4746052,17.89,29.2,14.45,6.43,52.95,142.29,13.93,36.35,75.03,59.87,49.47,218.57,187.23,43.04,588.81,154.86,0.439365546,11.25,344.91,3.5982635,1751.14,49.21,6033.47,112331.67,11.12,100.83,99.52,62.99,232.77,10262.33,12016.47,0.655597244,3184.41,65.34,120.77,42.77,28.13,459.5542275,31.53,12.44,66.0,114.46,2294.51,19.33,1187.1,16.98,1.84694329,28.02,1729.57,238.46,29.47,33.62,538.24,3.49,3.23657321,251.37,63.45,36.53,393.32,23.3,28.24,68.85,325.27,60886.99,12.03,200.68,205.39,31.18
5.961504997,110.1905617,2.470083542,292.808348,358.4240656,18.94458807,6.411219634,4340.969869,46.89691787,45.89206697,15.11476379,147.3558013,63.29699372,185.6725369,105.0637884,76.66599647,211.7575475,200.9064701,224.4614813,114.470206,240.823417,481.0035842,96.7763556,267.6404746,473.2417168,177.7834685,27.18,16.14,2.606093438,10.14,81.66,284.4,17.78,22.81,149.63,52.05,88.27,373.82,73.92,53.55,527.62,137.18,8.7,11.91,250.95,2.619741339,2030.26,34.25,61.72,145323.4,16.13,98.03,99.72,95.81,126.91,12271.46,14120.98,0.885638384,2519.49,26.41,68.05,52.74,19.99,583.3154249,29.15,20.23,35.36,49.87,2472.84,38.52,736.09,31.74,3.243892947,25.87,1530.79,198.98,78.84,41.86,451.14,0.874663457,16.42,431.87,57.95,21.35,452.7,22.76,8.41,93.34,264.16,41811.95,14.86,7.532181544,304.69,67.74
4.168612898,126.6227685,3.219434728,195.8672936,432.5438695,19.45476941,7.833708991,5018.123195,58.59078492,109.8398796,11.80271368,170.0102127,85.84279942,213.5447638,163.5112705,68.57449233,297.5557014,157.3585753,290.6903056,104.994249,391.4589305,448.5361753,119.4588998,235.7398702,538.7640966,183.3205292,14.94,14.9,2.671299572,8.51,5.009894261,285.98,1.265249018,51.34,139.49,44.02,90.54,427.84,191.69,48.24,430.74,13.45,7.66,4.007830139,491.66,17.56,1853.85,25.05,131.96,137041.29,11.03,25.63,98.86,86.28,91.06,4523.76,6839.87,75.37,4952.18,31.08,1.729922925,46.52,23.0,669.1797583,44.29,22.53,35.31,200.26,2490.63,20.03,777.25,51.27,1.760258153,48.56,1387.18,227.1,162.24,75.27,424.49,0.478101632,10.06,475.63,140.96,61.94,955.79,14.2,1.309027867,112.61,361.63,63964.46,94.69,202.9,224.71,56.41
4.834702842,62.05303325,4.435048876,72.27993667,239.7874808,12.68446586,17.63085399,457.6593819,34.94974153,173.7876922,13.97094383,77.14577505,51.52092704,135.0817006,148.5636247,70.12041195,249.5208195,334.1933954,383.4636968,165.5386726,190.6772055,354.3185206,238.2733426,206.9677636,914.6236915,143.070138,3.572995408,21.58,35.59,7.87,5.689257774,40.79,16.65,17.62,58.6,69.96,85.29,210.89,14.03379253,25.42,246.87,117.58,30.88,3.280146533,568.41,3.456911269,2782.72,22.21,6467.98,152311.38,54.79,8.170640951,88.7,26.72,163.19,8102.23,9312.4,0.714821146,3009.13,30.75,2.319177396,29.4,10.19,597.1956538,56.02,13.83,44.18,66.03,1689.12,13.28,798.83,8.38,1.761258994,2.468912362,1279.25,403.06,87.63,3.219482337,478.13,3.05,11.96,145.4,32.95,35.68,618.69,17.56,1.343530236,94.65,236.62,36232.65,14.63,200.48,317.43,17.01
4.368439881,138.4314159,4.007641162,111.330442,389.6658809,20.17953347,19.14350113,852.8884866,56.05769206,75.1471192,13.22306155,140.4378136,79.55071027,206.719016,187.9557109,54.20995018,356.7708721,117.9016503,349.8085138,94.62235406,226.3180752,335.426777,136.2921176,228.6937542,301.9335136,242.549438,32.22,87.56,57.26,9.48,24.06,131.64,36.22,28.33,198.28,39.27,66.02,416.2,510.84,39.31,481.41,78.9,22.07,10.52,587.24,12.39,6465.21,13.73,8.200038024,49066.12,0.742749121,59.61,117.2,88.54,502.22,5696.88,2125.15,4.72,4692.3,21.44,2.468703046,37.79,22.96,1023.23089,36.21,0.571852822,41.48,125.86,2531.59,1.376077156,535.69,1.663618239,2.041663659,13.41,1393.01,351.91,340.42,185.72,810.45,1.074948405,3.338175296,269.37,30.82,18.74,634.28,72.18,10.59,140.99,503.23,43656.39,10.05,15.46,1592.37,32.99
4.390642879,66.18990213,3.252739226,98.11935763,305.4663823,14.33543898,30.66867017,1010.86771,63.35855149,164.2169609,21.73886402,199.5204476,78.66127926,186.0537216,160.3662744,124.5180171,333.9807374,385.9333187,296.7843766,241.1647194,396.2303483,383.8677959,103.0287606,305.6077905,1134.558567,230.9233177,20.45,17.76,19.13,6.88,30.68,50.74,1.494940862,26.72,107.53,37.49,39.63,401.68,200.21,71.86,467.83,150.66,21.61,17.63,244.03,15.52,2186.1,29.9,79.25,76171.29,47.13,56.32,90.37,105.66,92.52,6958.35,9216.66,0.666825788,4606.46,20.96,129.41,50.78,29.53,658.5018979,116.27,7.73,75.22,172.54,3420.36,12.89,1582.07,8.08,1.518121551,13.87,1621.39,543.55,142.2,3.702554014,878.51,3.24,24.5,179.26,27.37,36.78,890.34,34.69,37.6,180.8,644.23,38750.96,22.26,293.2,284.82,16.62
6.616493442,79.77240817,4.590469863,171.1229262,343.5327571,36.36739057,15.99298773,1133.435062,50.26280838,65.55357876,13.57500615,125.5983304,100.0584483,241.9658967,177.7315022,66.93027724,427.8437101,137.1508993,413.5076747,103.6745566,418.3676424,379.4842516,168.9953829,219.7447952,555.2771492,218.0623133,66.44,47.71,17.46,14.86,42.79,13.81347983,11.82,25.29,29.38,82.86,46.18,320.77,433.9,50.64,298.82,193.43,19.11,24.64,282.88,20.91,2347.64,27.43,92.04,76287.15,42.6,52.4,92.78,90.67,72.42,8735.85,8567.85,71.35,3936.35,55.9,129.41,82.25,24.15,543.9557157,93.96,4.58,30.58,209.28,3003.04,26.39,537.94,16.42,7.99,26.45,1307.36,453.76,273.38,182.71,1037.14,3.67,2.98556297,402.16,35.54,15.47,281.28,28.26,3.78,151.15,571.25,40555.96,3.149044702,122.29,302.14,35.0
5.317618051,89.81360076,3.291594472,101.8591896,574.6024619,12.3297475,5.048835462,438.0602612,52.882651,43.697824,12.69514464,110.3769815,66.6615842,168.7174405,169.3543546,83.96220092,314.5680554,161.1418396,303.2918253,113.3845874,331.2545239,468.1447648,98.63004838,219.1515559,638.548853,182.0230474,25.43,12.81,2.006337549,9.36,31.8,139.17,18.05,19.02,145.1,40.43,85.63,480.91,464.43,31.27,549.35,120.1,28.57,20.71,456.06,9.62,2642.76,39.41,35.27,80166.38,50.62,73.41,84.98,67.76,137.69,11968.33,10146.17,1.966700932,3268.33,38.11,38.41,40.15,17.91,802.8591452,68.05,12.82,37.36,129.51,2335.82,14.81,676.4,21.79,1.678513893,42.32,1200.13,395.26,100.11,55.1,810.55,2.06,17.67,261.6,28.63,22.98,774.67,17.55,14.55,100.51,344.92,21362.23,17.82,108.39,426.8,49.56
3.602436446,97.37011048,3.152825734,112.7072637,396.0863546,16.47688687,9.691960932,547.8753395,46.01207036,76.53391725,14.07778416,104.4092181,106.4471043,286.925364,199.5135121,78.10915265,330.825144,241.4933301,331.4899029,137.1430878,427.180868,369.2707838,127.0822407,233.7586747,952.565447,266.404894,15.77,19.76,12.42,6.81,36.13,132.58,17.95,32.13,142.89,45.16,62.88,441.63,145.69,42.41,430.04,114.13,32.06,10.64,636.88,2.886508597,1823.91,26.29,38.83,115940.71,57.73,18.3,77.05,61.46,70.49,12075.93,10519.2,1.191270254,2362.48,25.0,10.99,38.77,22.85,536.5185638,82.4,14.19,7.99,112.83,2340.44,15.26,680.19,33.61,2.383948908,1.520851773,1340.83,420.93,114.06,3.33384826,671.05,2.54,17.83,266.14,41.68,29.68,505.5,13.77,9.68,125.45,444.05,32967.06,16.32,241.59,756.92,4.117331194
4.018742661,102.7301093,3.380406465,183.5335328,362.883975,7.643961736,16.07813674,494.0195698,53.83342832,114.2329273,13.44302692,123.6445984,95.21994358,241.9049071,124.3331295,81.01780488,225.8975327,245.5439451,219.3501573,126.633977,345.5224529,342.5064231,79.97594652,206.8838146,779.4764244,201.1665955,18.53,22.95,7.54,6.63,5.133760829,145.01,21.26,25.86,90.38,28.75,65.32,349.86,89.31,57.3,576.44,125.3,22.94,9.95,640.01,8.11,884.06,31.27,70.33,67769.8,30.19,29.1,117.35,87.5,409.49,9901.38,11890.08,312.56,3518.9,19.02,14.36,31.14,30.05,752.7789476,29.39,20.27,8.83,127.48,2433.09,17.94,602.92,37.04,11.4,2.13507264,1172.71,251.77,51.63,46.77,417.19,2.89,12.35,94.42,28.27,1.352121564,879.45,17.63,19.52,104.84,359.58,54513.52,16.07,167.78,206.2,35.44
3.902176921,222.5712305,4.113105403,259.6941855,392.2176077,22.53556407,14.14976208,649.5486874,40.24494661,134.9984034,16.76136176,78.3712979,84.89746131,244.8273233,283.3230224,69.58872283,641.775006,202.9494329,537.7029694,129.0271808,272.6193578,333.9613664,174.7814353,185.8462055,884.2320216,224.6180111,85.43,16.12,6.98,11.66,135.82,152.91,20.33,21.19,86.86,53.33,99.49,396.36,48.6,37.28,253.34,170.19,27.11,52.43,545.65,17.48,2410.33,24.39,31.74,116739.57,31.63,7.907453379,97.59,35.54,298.71,8793.54,8902.34,0.576298556,4979.48,24.49,101.0,37.97,29.06,907.3304682,86.6,17.18,1.88832184,375.51,1866.09,18.79,453.13,17.64,1.621322274,14.13,1780.52,702.9,75.82,4.158107208,1866.67,0.355391191,15.13,195.94,25.26,21.54,968.17,42.18,14.69,91.32,420.08,44069.16,47.65,6.990854316,334.16,2.807417077
2.986303248,171.1805606,3.785611181,337.0907758,275.0177723,29.80729049,8.800400701,918.1361266,46.78587818,68.18119611,18.2257027,99.9955597,81.12119133,228.6701736,216.8811171,57.39114894,368.5270507,102.1531819,359.214806,112.3312549,223.741278,338.2370666,161.9977512,243.2561003,340.302077,228.3966425,42.5,22.75,3.329801826,13.19,200.74,156.74,6.97,53.0,6.701783712,7.116402452,15.91,249.71,256.07,4.482310984,241.08,113.78,15.59,10.56,320.92,33.09,8291.01,19.95,24.94,47329.86,326.18,64.47,232.86,54.89,44.56,2262.05,2932.55,12.0,3308.46,47.13,13.91,53.4,29.34,504.7608284,80.85,1.412823777,7.32,102.42,2444.18,1.296045601,840.71,1.185214147,2.18734243,17.67,1417.99,485.4,309.23,126.39,853.39,2.62,15.36,307.24,28.98,22.62,12.51835258,304.58,23.01,76.7,389.94,49295.1,14.57,153.54,1205.68,30.9
2.736519519,101.1291539,2.420126796,135.3447738,462.6482583,37.09434425,5.709992487,2423.47515,58.47627524,56.93170932,16.34028518,186.1640247,73.20271404,166.8521766,224.5712625,52.63722271,445.7647428,180.2801129,394.5494983,90.9740299,307.6695909,513.5661496,159.5956841,326.958809,324.2820612,166.7207284,64.29,13.67,67.21,8.69,22.21,194.56,12.96,17.63,190.84,46.49,40.15,486.43,233.34,47.61,457.45,108.98,28.19,2.350888978,229.82,3.217703737,1974.01,17.26,38.22,128173.58,34.35,24.42,88.63,53.4,62.46,12491.33,9383.19,0.86553005,4118.38,27.4,64.41,77.11,12.11,848.5930345,31.5,8.03,12.9,174.14,2684.23,1.119970982,744.9,25.53,1.130916218,30.99,1264.62,287.89,17.67,51.61,68.98405514,0.247451234,22.57,353.75,130.1,94.62,1119.84,10.63,19.4,212.6,417.63,25799.72,15.4,205.92,254.93,41.62
5.822736259,103.0054737,5.067834322,282.5366179,236.9289483,16.38930209,12.26646632,870.715117,56.17914172,147.5115186,12.60087377,103.3613072,71.4645117,162.2169703,137.0319723,67.11793222,319.2058573,221.426896,301.3861282,116.9965898,211.193144,415.4914835,115.3789009,242.981867,665.8535239,161.7925736,35.49,54.71,8.32,8.16,118.9,183.54,1.98159896,45.32,97.74,41.05,72.3,243.07,90.03,54.18,461.67,205.51,20.39,30.8,498.94,16.75,1024.88,6.12,37.8,62731.86,40.04,52.07,111.24,44.0,372.59,7925.12,7790.94,223.88,2415.38,22.39,66.21,32.22,19.06,508.5893254,46.62,11.38,20.03,84.47,2138.29,25.2,608.86,40.61,2.00999355,13.23,1759.66,323.96,89.5,64.28,69.37834295,3.51,10.89,211.83,45.15,14.02,536.66,32.28,21.72,112.03,317.69,38127.03,13.09,128.56,257.76,2.320308536
6.744160681,142.2224784,3.241637726,134.5763151,466.8836757,20.68971482,5.664913599,1383.271693,37.94781308,136.3030884,19.88487012,119.7282536,86.80338492,258.9870651,166.0976316,33.12110448,354.3257002,79.33253128,343.2516678,86.17147931,505.2954631,436.3307641,140.4892905,304.1526752,289.9129827,196.7619861,42.43,27.89,20.98,11.43,33.3,103.73,1.618173125,19.26,7.01058735,7.784235743,15.94,125.9,226.09,5.637046439,207.22,95.64,12.91,2.339077002,364.33,11.79,9884.17,14.29,8.161616387,38518.45,443.26,39.39,364.98,32.32,96.18,1848.46,2694.3,18.23,3028.94,20.79,21.45,54.3,18.17,640.8262049,26.61,0.702627558,6.49,159.87,2045.4,0.196069822,670.8,1.491447431,1.845988582,16.58,1531.45,301.81,279.29,85.77,737.58,0.196414179,22.43,188.64,40.35,2.727161085,12.77646427,569.8,16.34,110.98,319.66,59445.03,11.92,265.39,1575.03,30.19
2.925245003,194.3303764,2.686562773,263.5684977,196.2285329,18.60738666,18.87803656,509.6064486,49.80823967,46.75425391,9.43337233,159.9751343,70.34636985,168.2346065,160.2759419,57.98092174,319.503243,221.2654767,326.1315922,103.4525899,173.6992964,560.1230691,126.283114,213.4598164,414.1840057,188.1576327,21.64,8.67,29.29,7.02,40.54,225.41,11.26,18.0,125.16,35.25,44.25,352.64,113.36,44.79,385.38,92.09,25.1,10.25,431.12,2.940242007,1289.39,23.57,47.96,96042.37,27.63,17.97,65.31,75.34,73.51,2419.39,4528.43,0.499082556,3075.38,19.22,1.500044349,28.74,16.58,556.8702222,72.44,14.81,5.15,95.68,1909.83,13.01,537.52,17.87,1.352237432,2.381683641,1205.82,281.11,93.04,59.79,726.86,2.18,10.2,144.29,17.45,2.275597796,444.64,19.21,7.87,117.13,238.47,47229.2,9.69,7.747058562,148.44,21.71
4.806949094,80.37436742,3.374855715,101.052308,362.8390766,16.4133879,15.46706737,5328.596922,66.99163125,126.207746,12.82083914,170.1967053,95.53505629,252.0139259,149.2102149,70.80401224,243.9530971,239.9447139,297.8009217,117.0288758,623.1564319,350.2521648,112.9205902,188.1855832,481.2296484,207.238583,19.92,35.32,3.107563076,12.88,5.660715431,211.27,6.73,30.92,197.99,52.42,124.62,542.6,847.84,61.38,371.1,196.6,8.46,64.79,374.63,30.78,2052.36,46.85,102.53,139646.93,11.5,70.5,123.05,118.64,137.3,2937.69,4652.34,0.300365847,3527.76,26.92,219.97,47.06,22.7,857.1084954,50.52,20.37,25.59,104.08,2999.49,32.46,871.4,33.89,1.865407027,26.48,1998.85,360.69,232.96,94.15,449.49,4.67,11.2,307.21,106.27,55.1,879.24,32.46,26.79,135.74,400.22,69757.77,21.58,356.54,194.47,87.7
4.784746096,87.26487968,3.67459619,104.9778508,332.1360422,19.19420469,14.98121713,1251.593603,47.45905628,90.60261849,16.86191736,133.4665423,86.56450916,231.7247338,218.6069426,53.1733798,564.0817943,198.7373986,477.4928202,101.2934601,293.6448652,362.7113268,162.5109733,210.6950974,692.7976158,226.1374306,67.34,20.85,13.38,7.26,34.73,114.5,1.751363287,28.05,87.22,32.02,123.07,329.25,162.83,19.83,425.13,250.71,34.65,44.86,533.96,15.99,2943.03,38.11,17.82,85856.61,63.97,48.9,87.0,51.16,182.5,13940.21,11256.69,0.851443028,6761.68,30.63,235.07,51.05,22.55,509.5887806,105.95,4.54,13.95,321.77,2161.75,18.88,432.55,13.48,2.934877787,18.4,1665.24,892.63,181.26,78.57,1452.0,3.56,14.18,171.35,35.06,14.48,404.87,72.92,24.72,97.29,400.71,43325.07,1.842270598,205.74,730.94,16.68
4.668180356,165.4235248,3.19723173,117.9583976,421.2594006,16.77467512,26.20586026,687.3210052,48.89563224,143.0910999,12.14837356,148.9720705,113.6642017,264.9996188,120.1564416,73.32395058,280.2931657,272.9801782,344.3774071,124.7533144,383.7227482,411.7232848,145.8933557,268.7094247,471.6816601,265.7846066,35.67,87.94,21.51,14.86,117.16,209.4,10.33,46.85,44.78,7.56947503,77.47,569.1,231.59,63.78,303.87,195.28,31.27,90.99,738.88,29.45,4020.4,3.25,37.46,83416.67,32.16,7.589223922,100.01,104.96,99.34,503.54,433.21,3.38,2833.85,30.56,100.76,63.39,21.51,1208.705325,30.42,8.7,13.25,95.9,2860.42,1.475013623,820.14,11.06,64.42,18.31,1922.23,255.84,258.02,106.72,614.46,2.88,27.54,247.77,121.44,68.07,541.01,74.06,16.88,159.98,430.21,51098.78,11.72,8.431213395,128.76,97.96
3.274942224,251.6189662,2.070429575,297.5663876,321.2257268,19.6890587,16.02304032,594.6032157,40.38027623,109.967611,14.49257601,102.0736202,72.27770578,223.3844121,192.6815252,81.79076469,335.9633092,198.0160562,357.0985203,147.1921222,165.3435247,417.5658959,126.0815747,240.7096485,642.8794819,242.0315834,16.1,12.57,50.7,10.13,168.78,266.19,15.56,28.58,223.71,25.79,136.25,540.54,883.35,32.8,393.7,131.56,32.06,13.04,501.7,2.89524729,1758.19,25.55,46.68,128412.2,53.45,53.27,77.88,82.95,79.46,13583.28,16909.52,479.49,2022.53,32.2,69.3,52.2,19.81,533.8958871,42.31,12.09,26.08,83.73,2269.65,16.28,536.6,8.73,1.467156255,4.7,1780.07,293.22,106.29,90.6,822.94,0.124801846,25.76,302.34,29.76,24.96,542.08,14.94,11.7,107.82,407.78,35421.62,18.39,7.565304402,379.41,65.28
3.125071986,142.702765,2.569997033,364.4030758,183.6120777,30.63277705,9.276233408,1273.625587,68.32063751,38.95807673,15.32215972,132.8804227,76.79093289,193.138675,256.1353275,46.96736144,521.4234582,166.8369136,419.9735256,73.17230664,186.1084571,407.7457417,161.133007,230.7980748,279.5923248,170.8920188,71.4,29.42,3.160949242,5.97,105.67,316.68,14.19,31.2,84.19,31.38,23.94,368.11,196.42,39.24,388.16,111.85,26.99,15.21,367.48,14.04,2830.07,18.33,20777.1,100333.63,58.63,50.72,77.22,86.84,950.25,11154.1,9742.26,0.528204284,5044.89,41.5,2.20286705,80.1,16.04,386.5489313,107.53,3.62,15.0,173.68,2809.35,1.039104305,523.24,4.47,2.406563379,56.32,2042.38,607.79,65.01,75.79,1130.78,1.96,17.89,355.53,66.6,35.46,357.73,25.56,23.34,93.34,365.2,43481.83,13.86,135.73,341.71,2.549306613
